REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION,GHCO00X00X,GHCO2,1,2032,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2033,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2034,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2035,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2036,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2037,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2038,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2039,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2040,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2041,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2042,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2043,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2044,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2045,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2046,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2047,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2048,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2049,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2050,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2051,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2052,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2053,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2054,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2055,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2056,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2057,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2058,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2059,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2060,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2061,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2062,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2063,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2064,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2065,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2066,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2067,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2068,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2069,0.09037436264629972
REGION,GHCO00X00X,GHCO2,1,2070,0.09037436264629972
REGION,GHLF00I00X,GHCO2,1,2015,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2016,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2017,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2018,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2019,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2020,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2021,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2022,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2023,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2024,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2025,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2026,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2027,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2028,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2029,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2030,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2031,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2032,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2033,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2034,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2035,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2036,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2037,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2038,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2039,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2040,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2041,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2042,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2043,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2044,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2045,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2046,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2047,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2048,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2049,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2050,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2051,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2052,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2053,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2054,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2055,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2056,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2057,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2058,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2059,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2060,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2061,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2062,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2063,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2064,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2065,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2066,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2067,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2068,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2069,0.06933282252309204
REGION,GHLF00I00X,GHCO2,1,2070,0.06933282252309204
REGION,GHHF00I00X,GHCO2,1,2015,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2016,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2017,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2018,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2019,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2020,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2021,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2022,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2023,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2024,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2025,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2026,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2027,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2028,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2029,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2030,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2031,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2032,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2033,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2034,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2035,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2036,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2037,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2038,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2039,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2040,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2041,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2042,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2043,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2044,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2045,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2046,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2047,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2048,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2049,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2050,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2051,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2052,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2053,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2054,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2055,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2056,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2057,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2058,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2059,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2060,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2061,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2062,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2063,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2064,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2065,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2066,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2067,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2068,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2069,0.07468798926616066
REGION,GHHF00I00X,GHCO2,1,2070,0.07468798926616066
REGION,GHCR00I00X,GHCO2,1,2015,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2016,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2017,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2018,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2019,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2020,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2021,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2022,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2023,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2024,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2025,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2026,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2027,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2028,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2029,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2030,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2031,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2032,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2033,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2034,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2035,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2036,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2037,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2038,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2039,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2040,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2041,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2042,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2043,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2044,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2045,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2046,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2047,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2048,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2049,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2050,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2051,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2052,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2053,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2054,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2055,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2056,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2057,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2058,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2059,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2060,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2061,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2062,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2063,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2064,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2065,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2066,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2067,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2068,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2069,0.07065028832359918
REGION,GHCR00I00X,GHCO2,1,2070,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2015,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2016,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2017,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2018,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2019,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2020,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2021,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2022,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2023,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2024,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2025,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2026,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2027,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2028,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2029,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2030,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2031,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2032,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2033,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2034,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2035,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2036,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2037,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2038,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2039,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2040,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2041,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2042,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2043,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2044,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2045,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2046,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2047,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2048,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2049,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2050,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2051,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2052,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2053,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2054,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2055,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2056,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2057,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2058,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2059,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2060,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2061,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2062,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2063,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2064,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2065,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2066,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2067,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2068,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2069,0.07065028832359918
REGION,GHCR00X00X,GHCO2,1,2070,0.07065028832359918
REGION,GHNG00ILGX,GHCO2,1,2015,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2016,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2017,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2018,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2019,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2020,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2021,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2022,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2023,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2024,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2025,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2026,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2027,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2028,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2029,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2030,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2031,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2032,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2033,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2034,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2035,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2036,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2037,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2038,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2039,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2040,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2041,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2042,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2043,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2044,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2045,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2046,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2047,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2048,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2049,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2050,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2051,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2052,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2053,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2054,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2055,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2056,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2057,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2058,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2059,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2060,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2061,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2062,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2063,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2064,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2065,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2066,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2067,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2068,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2069,0.0503006546999384
REGION,GHNG00ILGX,GHCO2,1,2070,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2015,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2016,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2017,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2018,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2019,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2020,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2021,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2022,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2023,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2024,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2025,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2026,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2027,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2028,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2029,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2030,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2031,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2032,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2033,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2034,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2035,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2036,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2037,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2038,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2039,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2040,0.0503006546999384
REGION,GHNG00X00X,GHCO2,1,2041,0.0503006546999384
