REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION,GHCRUDPROX,1,2034,0.717753985945416
REGION,GHCRUDPROX,1,2035,0.717753985945416
REGION,GHCRUDPROX,1,2036,0.717753985945416
REGION,GHCRUDPROX,1,2037,0.717753985945416
REGION,GHCRUDPROX,1,2038,0.717753985945416
REGION,GHCRUDPROX,1,2039,0.717753985945416
REGION,GHCRUDPROX,1,2040,0.717753985945416
REGION,GHCRUDPROX,1,2041,0.717753985945416
REGION,GHCRUDPROX,1,2042,0.717753985945416
REGION,GHCRUDPROX,1,2043,0.717753985945416
REGION,GHCRUDPROX,1,2044,0.717753985945416
REGION,GHCRUDPROX,1,2045,0.717753985945416
REGION,GHCRUDPROX,1,2046,0.717753985945416
REGION,GHCRUDPROX,1,2047,0.717753985945416
REGION,GHCRUDPROX,1,2048,0.717753985945416
REGION,GHCRUDPROX,1,2049,0.717753985945416
REGION,GHCRUDPROX,1,2050,0.717753985945416
REGION,GHCRUDPROX,1,2051,0.717753985945416
REGION,GHCRUDPROX,1,2052,0.717753985945416
REGION,GHCRUDPROX,1,2053,0.717753985945416
REGION,GHCRUDPROX,1,2054,0.717753985945416
REGION,GHCRUDPROX,1,2055,0.717753985945416
REGION,GHCRUDPROX,1,2056,0.717753985945416
REGION,GHCRUDPROX,1,2057,0.717753985945416
REGION,GHCRUDPROX,1,2058,0.717753985945416
REGION,GHCRUDPROX,1,2059,0.717753985945416
REGION,GHCRUDPROX,1,2060,0.717753985945416
REGION,GHCRUDPROX,1,2061,0.717753985945416
REGION,GHCRUDPROX,1,2062,0.717753985945416
REGION,GHCRUDPROX,1,2063,0.717753985945416
REGION,GHCRUDPROX,1,2064,0.717753985945416
REGION,GHCRUDPROX,1,2065,0.717753985945416
REGION,GHCRUDPROX,1,2066,0.717753985945416
REGION,GHCRUDPROX,1,2067,0.717753985945416
REGION,GHCRUDPROX,1,2068,0.717753985945416
REGION,GHCRUDPROX,1,2069,0.717753985945416
REGION,GHCRUDPROX,1,2070,0.717753985945416
REGION,GHFW00P00X,1,2015,1.0
REGION,GHFW00P00X,1,2016,1.0
REGION,GHFW00P00X,1,2017,1.0
REGION,GHFW00P00X,1,2018,1.0
REGION,GHFW00P00X,1,2019,1.0
REGION,GHFW00P00X,1,2020,1.0
REGION,GHFW00P00X,1,2021,1.0
REGION,GHFW00P00X,1,2022,1.0
REGION,GHFW00P00X,1,2023,1.0
REGION,GHFW00P00X,1,2024,1.0
REGION,GHFW00P00X,1,2025,1.0
REGION,GHFW00P00X,1,2026,1.0
REGION,GHFW00P00X,1,2027,1.0
REGION,GHFW00P00X,1,2028,1.0
REGION,GHFW00P00X,1,2029,1.0
REGION,GHFW00P00X,1,2030,1.0
REGION,GHFW00P00X,1,2031,1.0
REGION,GHFW00P00X,1,2032,1.0
REGION,GHFW00P00X,1,2033,1.0
REGION,GHFW00P00X,1,2034,1.0
REGION,GHFW00P00X,1,2035,1.0
REGION,GHFW00P00X,1,2036,1.0
REGION,GHFW00P00X,1,2037,1.0
REGION,GHFW00P00X,1,2038,1.0
REGION,GHFW00P00X,1,2039,1.0
REGION,GHFW00P00X,1,2040,1.0
REGION,GHFW00P00X,1,2041,1.0
REGION,GHFW00P00X,1,2042,1.0
REGION,GHFW00P00X,1,2043,1.0
REGION,GHFW00P00X,1,2044,1.0
REGION,GHFW00P00X,1,2045,1.0
REGION,GHFW00P00X,1,2046,1.0
REGION,GHFW00P00X,1,2047,1.0
REGION,GHFW00P00X,1,2048,1.0
REGION,GHFW00P00X,1,2049,1.0
REGION,GHFW00P00X,1,2050,1.0
REGION,GHFW00P00X,1,2051,1.0
REGION,GHFW00P00X,1,2052,1.0
REGION,GHFW00P00X,1,2053,1.0
REGION,GHFW00P00X,1,2054,1.0
REGION,GHFW00P00X,1,2055,1.0
REGION,GHFW00P00X,1,2056,1.0
REGION,GHFW00P00X,1,2057,1.0
REGION,GHFW00P00X,1,2058,1.0
REGION,GHFW00P00X,1,2059,1.0
REGION,GHFW00P00X,1,2060,1.0
REGION,GHFW00P00X,1,2061,1.0
REGION,GHFW00P00X,1,2062,1.0
REGION,GHFW00P00X,1,2063,1.0
REGION,GHFW00P00X,1,2064,1.0
REGION,GHFW00P00X,1,2065,1.0
REGION,GHFW00P00X,1,2066,1.0
REGION,GHFW00P00X,1,2067,1.0
REGION,GHFW00P00X,1,2068,1.0
REGION,GHFW00P00X,1,2069,1.0
REGION,GHFW00P00X,1,2070,1.0
REGION,GHBM00I00X,1,2015,1.616
REGION,GHBM00I00X,1,2016,1.616
REGION,GHBM00I00X,1,2017,1.616
REGION,GHBM00I00X,1,2018,1.616
REGION,GHBM00I00X,1,2019,1.616
REGION,GHBM00I00X,1,2020,1.616
REGION,GHBM00I00X,1,2021,1.616
REGION,GHBM00I00X,1,2022,1.616
REGION,GHBM00I00X,1,2023,1.616
REGION,GHBM00I00X,1,2024,1.616
REGION,GHBM00I00X,1,2025,1.616
REGION,GHBM00I00X,1,2026,1.616
REGION,GHBM00I00X,1,2027,1.616
REGION,GHBM00I00X,1,2028,1.616
REGION,GHBM00I00X,1,2029,1.616
REGION,GHBM00I00X,1,2030,1.616
REGION,GHBM00I00X,1,2031,1.616
REGION,GHBM00I00X,1,2032,1.616
REGION,GHBM00I00X,1,2033,1.616
REGION,GHBM00I00X,1,2034,1.616
REGION,GHBM00I00X,1,2035,1.616
REGION,GHBM00I00X,1,2036,1.616
REGION,GHBM00I00X,1,2037,1.616
REGION,GHBM00I00X,1,2038,1.616
REGION,GHBM00I00X,1,2039,1.616
REGION,GHBM00I00X,1,2040,1.616
REGION,GHBM00I00X,1,2041,1.616
REGION,GHBM00I00X,1,2042,1.616
REGION,GHBM00I00X,1,2043,1.616
REGION,GHBM00I00X,1,2044,1.616
REGION,GHBM00I00X,1,2045,1.616
REGION,GHBM00I00X,1,2046,1.616
REGION,GHBM00I00X,1,2047,1.616
REGION,GHBM00I00X,1,2048,1.616
REGION,GHBM00I00X,1,2049,1.616
REGION,GHBM00I00X,1,2050,1.616
REGION,GHBM00I00X,1,2051,1.616
REGION,GHBM00I00X,1,2052,1.616
REGION,GHBM00I00X,1,2053,1.616
REGION,GHBM00I00X,1,2054,1.616
REGION,GHBM00I00X,1,2055,1.616
REGION,GHBM00I00X,1,2056,1.616
REGION,GHBM00I00X,1,2057,1.616
REGION,GHBM00I00X,1,2058,1.616
REGION,GHBM00I00X,1,2059,1.616
REGION,GHBM00I00X,1,2060,1.616
REGION,GHBM00I00X,1,2061,1.616
REGION,GHBM00I00X,1,2062,1.616
REGION,GHBM00I00X,1,2063,1.616
REGION,GHBM00I00X,1,2064,1.616
REGION,GHBM00I00X,1,2065,1.616
REGION,GHBM00I00X,1,2066,1.616
REGION,GHBM00I00X,1,2067,1.616
REGION,GHBM00I00X,1,2068,1.616
REGION,GHBM00I00X,1,2069,1.616
REGION,GHBM00I00X,1,2070,1.616
REGION,GHBM00X00X,1,2015,1.6
REGION,GHBM00X00X,1,2016,1.6
REGION,GHBM00X00X,1,2017,1.6
REGION,GHBM00X00X,1,2018,1.6
REGION,GHBM00X00X,1,2019,1.6
REGION,GHBM00X00X,1,2020,1.6
REGION,GHBM00X00X,1,2021,1.6
REGION,GHBM00X00X,1,2022,1.6
REGION,GHBM00X00X,1,2023,1.6
REGION,GHBM00X00X,1,2024,1.6
REGION,GHBM00X00X,1,2025,1.6
REGION,GHBM00X00X,1,2026,1.6
REGION,GHBM00X00X,1,2027,1.6
REGION,GHBM00X00X,1,2028,1.6
REGION,GHBM00X00X,1,2029,1.6
REGION,GHBM00X00X,1,2030,1.6
REGION,GHBM00X00X,1,2031,1.6
REGION,GHBM00X00X,1,2032,1.6
REGION,GHBM00X00X,1,2033,1.6
REGION,GHBM00X00X,1,2034,1.6
REGION,GHBM00X00X,1,2035,1.6
REGION,GHBM00X00X,1,2036,1.6
REGION,GHBM00X00X,1,2037,1.6
REGION,GHBM00X00X,1,2038,1.6
REGION,GHBM00X00X,1,2039,1.6
REGION,GHBM00X00X,1,2040,1.6
REGION,GHBM00X00X,1,2041,1.6
REGION,GHBM00X00X,1,2042,1.6
REGION,GHBM00X00X,1,2043,1.6
REGION,GHBM00X00X,1,2044,1.6
REGION,GHBM00X00X,1,2045,1.6
REGION,GHBM00X00X,1,2046,1.6
REGION,GHBM00X00X,1,2047,1.6
REGION,GHBM00X00X,1,2048,1.6
REGION,GHBM00X00X,1,2049,1.6
REGION,GHBM00X00X,1,2050,1.6
REGION,GHBM00X00X,1,2051,1.6
REGION,GHBM00X00X,1,2052,1.6
REGION,GHBM00X00X,1,2053,1.6
REGION,GHBM00X00X,1,2054,1.6
REGION,GHBM00X00X,1,2055,1.6
REGION,GHBM00X00X,1,2056,1.6
REGION,GHBM00X00X,1,2057,1.6
REGION,GHBM00X00X,1,2058,1.6
REGION,GHBM00X00X,1,2059,1.6
REGION,GHBM00X00X,1,2060,1.6
REGION,GHBM00X00X,1,2061,1.6
REGION,GHBM00X00X,1,2062,1.6
REGION,GHBM00X00X,1,2063,1.6
REGION,GHBM00X00X,1,2064,1.6
REGION,GHBM00X00X,1,2065,1.6
REGION,GHBM00X00X,1,2066,1.6
REGION,GHBM00X00X,1,2067,1.6
REGION,GHBM00X00X,1,2068,1.6
REGION,GHBM00X00X,1,2069,1.6
REGION,GHBM00X00X,1,2070,1.6
REGION,GHCO00I00X,1,2015,4.9
REGION,GHCO00I00X,1,2016,5.267154929577464
REGION,GHCO00I00X,1,2017,6.399988276056337
REGION,GHCO00I00X,1,2018,6.313713924295774
REGION,GHCO00I00X,1,2019,6.227439572535211
REGION,GHCO00I00X,1,2020,6.141165220774648
REGION,GHCO00I00X,1,2021,6.054890869014085
REGION,GHCO00I00X,1,2022,5.968616517253522
REGION,GHCO00I00X,1,2023,5.882342165492959
REGION,GHCO00I00X,1,2024,5.796067813732396
REGION,GHCO00I00X,1,2025,5.709793461971831
REGION,GHCO00I00X,1,2026,5.734891455211267
REGION,GHCO00I00X,1,2027,5.759989448450703
REGION,GHCO00I00X,1,2028,5.785087441690139
REGION,GHCO00I00X,1,2029,5.810185434929577
REGION,GHCO00I00X,1,2030,5.835283428169014
REGION,GHCO00I00X,1,2031,5.847832424788732
REGION,GHCO00I00X,1,2032,5.860381421408451
REGION,GHCO00I00X,1,2033,5.87293041802817
REGION,GHCO00I00X,1,2034,5.885479414647888
REGION,GHCO00I00X,1,2035,5.898028411267606
REGION,GHCO00I00X,1,2036,5.898028411267606
REGION,GHCO00I00X,1,2037,5.898028411267606
REGION,GHCO00I00X,1,2038,5.898028411267606
REGION,GHCO00I00X,1,2039,5.898028411267606
REGION,GHCO00I00X,1,2040,5.898028411267606
REGION,GHCO00I00X,1,2041,5.898767326871623
REGION,GHCO00I00X,1,2042,5.899506242475642
REGION,GHCO00I00X,1,2043,5.90024515807966
REGION,GHCO00I00X,1,2044,5.900984073683678
REGION,GHCO00I00X,1,2045,5.901722989287697
REGION,GHCO00I00X,1,2046,5.902461904891714
REGION,GHCO00I00X,1,2047,5.903200820495733
REGION,GHCO00I00X,1,2048,5.903939736099751
REGION,GHCO00I00X,1,2049,5.904678651703769
REGION,GHCO00I00X,1,2050,5.905417567307787
REGION,GHCO00I00X,1,2051,5.906156482911806
REGION,GHCO00I00X,1,2052,5.906895398515823
REGION,GHCO00I00X,1,2053,5.907634314119842
REGION,GHCO00I00X,1,2054,5.90837322972386
REGION,GHCO00I00X,1,2055,5.909112145327878
REGION,GHCO00I00X,1,2056,5.909851060931897
REGION,GHCO00I00X,1,2057,5.910589976535914
REGION,GHCO00I00X,1,2058,5.911328892139933
REGION,GHCO00I00X,1,2059,5.912067807743951
REGION,GHCO00I00X,1,2060,5.912806723347969
REGION,GHCO00I00X,1,2061,5.913545638951987
REGION,GHCO00I00X,1,2062,5.914284554556006
REGION,GHCO00I00X,1,2063,5.915023470160023
REGION,GHCO00I00X,1,2064,5.915762385764042
REGION,GHCO00I00X,1,2065,5.91650130136806
REGION,GHCO00I00X,1,2066,5.917240216972078
REGION,GHCO00I00X,1,2067,5.917979132576097
REGION,GHCO00I00X,1,2068,5.918718048180114
REGION,GHCO00I00X,1,2069,5.919456963784133
REGION,GHCO00I00X,1,2070,5.920195879388151
REGION,GHCO00X00X,1,2015,3.3
REGION,GHCO00X00X,1,2016,3.540101408450703
REGION,GHCO00X00X,1,2017,4.292781251830985
REGION,GHCO00X00X,1,2018,4.226322790140844
REGION,GHCO00X00X,1,2019,4.160099088591549
REGION,GHCO00X00X,1,2020,4.094110147183099
REGION,GHCO00X00X,1,2021,4.029254651016646
REGION,GHCO00X00X,1,2022,3.964608304793855
REGION,GHCO00X00X,1,2023,3.900171108514726
REGION,GHCO00X00X,1,2024,3.835943062179259
REGION,GHCO00X00X,1,2025,3.771924165787452
REGION,GHCO00X00X,1,2026,3.781552668648399
REGION,GHCO00X00X,1,2027,3.791120327889372
REGION,GHCO00X00X,1,2028,3.800627143510371
REGION,GHCO00X00X,1,2029,3.810073115511395
REGION,GHCO00X00X,1,2030,3.819458243892445
REGION,GHCO00X00X,1,2031,3.827672132588988
REGION,GHCO00X00X,1,2032,3.835886021285531
REGION,GHCO00X00X,1,2033,3.844099909982075
REGION,GHCO00X00X,1,2034,3.852313798678618
REGION,GHCO00X00X,1,2035,3.86052768737516
REGION,GHCO00X00X,1,2036,3.86052768737516
REGION,GHCO00X00X,1,2037,3.86052768737516
REGION,GHCO00X00X,1,2038,3.86052768737516
REGION,GHCO00X00X,1,2039,3.86052768737516
REGION,GHCO00X00X,1,2040,3.86052768737516
REGION,GHCO00X00X,1,2041,3.861011341225062
REGION,GHCO00X00X,1,2042,3.861494995074966
REGION,GHCO00X00X,1,2043,3.861978648924869
REGION,GHCO00X00X,1,2044,3.862462302774771
REGION,GHCO00X00X,1,2045,3.862945956624674
REGION,GHCO00X00X,1,2046,3.863429610474577
REGION,GHCO00X00X,1,2047,3.863913264324479
REGION,GHCO00X00X,1,2048,3.864396918174382
REGION,GHCO00X00X,1,2049,3.864880572024285
REGION,GHCO00X00X,1,2050,3.865364225874188
REGION,GHCO00X00X,1,2051,3.865847879724091
REGION,GHCO00X00X,1,2052,3.866331533573994
REGION,GHCO00X00X,1,2053,3.866815187423897
REGION,GHCO00X00X,1,2054,3.867298841273799
REGION,GHCO00X00X,1,2055,3.867782495123702
REGION,GHCO00X00X,1,2056,3.868266148973605
REGION,GHCO00X00X,1,2057,3.868749802823507
REGION,GHCO00X00X,1,2058,3.869233456673411
REGION,GHCO00X00X,1,2059,3.869717110523314
REGION,GHCO00X00X,1,2060,3.870200764373216
REGION,GHCO00X00X,1,2061,3.870684418223119
REGION,GHCO00X00X,1,2062,3.871168072073022
REGION,GHCO00X00X,1,2063,3.871651725922924
REGION,GHCO00X00X,1,2064,3.872135379772828
REGION,GHCO00X00X,1,2065,3.87261903362273
REGION,GHCO00X00X,1,2066,3.873102687472633
REGION,GHCO00X00X,1,2067,3.873586341322536
REGION,GHCO00X00X,1,2068,3.874069995172438
REGION,GHCO00X00X,1,2069,3.874553649022341
REGION,GHCO00X00X,1,2070,3.875037302872244
REGION,GHLF00I00X,1,2015,11.2
REGION,GHLF00I00X,1,2016,8.52221294117647
REGION,GHLF00I00X,1,2017,10.21903305572453
REGION,GHLF00I00X,1,2018,11.01468894098995
REGION,GHLF00I00X,1,2019,11.79621824883787
REGION,GHLF00I00X,1,2020,12.56362097926829
REGION,GHLF00I00X,1,2021,13.30179784050317
REGION,GHLF00I00X,1,2022,14.02390678680622
REGION,GHLF00I00X,1,2023,14.72994781817745
REGION,GHLF00I00X,1,2024,15.41992093461686
REGION,GHLF00I00X,1,2025,16.09382613612444
REGION,GHLF00I00X,1,2026,16.22647613701555
REGION,GHLF00I00X,1,2027,16.35341310148645
REGION,GHLF00I00X,1,2028,16.47463702953715
REGION,GHLF00I00X,1,2029,16.59014792116765
REGION,GHLF00I00X,1,2030,16.69994577637795
REGION,GHLF00I00X,1,2031,17.01306975968504
REGION,GHLF00I00X,1,2032,17.32619374299212
REGION,GHLF00I00X,1,2033,17.63931772629921
REGION,GHLF00I00X,1,2034,17.9524417096063
REGION,GHLF00I00X,1,2035,18.26556569291339
REGION,GHLF00I00X,1,2036,18.5091065688189
REGION,GHLF00I00X,1,2037,18.75264744472441
REGION,GHLF00I00X,1,2038,18.99618832062992
REGION,GHLF00I00X,1,2039,19.23972919653544
REGION,GHLF00I00X,1,2040,19.48327007244094
REGION,GHLF00I00X,1,2041,19.51299978663224
REGION,GHLF00I00X,1,2042,19.54272950082354
REGION,GHLF00I00X,1,2043,19.57245921501483
REGION,GHLF00I00X,1,2044,19.60218892920613
REGION,GHLF00I00X,1,2045,19.63191864339743
REGION,GHLF00I00X,1,2046,19.66164835758873
REGION,GHLF00I00X,1,2047,19.69137807178002
REGION,GHLF00I00X,1,2048,19.72110778597132
REGION,GHLF00I00X,1,2049,19.75083750016261
REGION,GHLF00I00X,1,2050,19.78056721435392
REGION,GHLF00I00X,1,2051,19.81029692854521
REGION,GHLF00I00X,1,2052,19.84002664273651
REGION,GHLF00I00X,1,2053,19.86975635692781
REGION,GHLF00I00X,1,2054,19.8994860711191
REGION,GHLF00I00X,1,2055,19.9292157853104
REGION,GHLF00I00X,1,2056,19.9589454995017
REGION,GHLF00I00X,1,2057,19.98867521369299
REGION,GHLF00I00X,1,2058,20.01840492788429
REGION,GHLF00I00X,1,2059,20.04813464207559
REGION,GHLF00I00X,1,2060,20.07786435626689
REGION,GHLF00I00X,1,2061,20.10759407045818
REGION,GHLF00I00X,1,2062,20.13732378464948
REGION,GHLF00I00X,1,2063,20.16705349884077
REGION,GHLF00I00X,1,2064,20.19678321303207
REGION,GHLF00I00X,1,2065,20.22651292722337
REGION,GHLF00I00X,1,2066,20.25624264141467
REGION,GHLF00I00X,1,2067,20.28597235560596
REGION,GHLF00I00X,1,2068,20.31570206979726
REGION,GHLF00I00X,1,2069,20.34543178398856
REGION,GHLF00I00X,1,2070,20.37516149817985
REGION,GHHF00I00X,1,2015,6.6
REGION,GHHF00I00X,1,2016,5.022529411764705
REGION,GHHF00I00X,1,2017,6.023165640172166
REGION,GHHF00I00X,1,2018,6.492812380631276
REGION,GHHF00I00X,1,2019,6.954241444476327
REGION,GHHF00I00X,1,2020,7.407452831707316
REGION,GHHF00I00X,1,2021,7.841317090531975
REGION,GHHF00I00X,1,2022,8.265532743226425
REGION,GHHF00I00X,1,2023,8.680099789790665
REGION,GHHF00I00X,1,2024,9.085018230224696
REGION,GHHF00I00X,1,2025,9.480288064528516
REGION,GHHF00I00X,1,2026,9.55659970406606
REGION,GHHF00I00X,1,2027,9.629480728090643
REGION,GHHF00I00X,1,2028,9.69893113660226
REGION,GHHF00I00X,1,2029,9.764950929600914
REGION,GHHF00I00X,1,2030,9.827540107086614
REGION,GHHF00I00X,1,2031,10.01180648409449
REGION,GHHF00I00X,1,2032,10.19607286110236
REGION,GHHF00I00X,1,2033,10.38033923811024
REGION,GHHF00I00X,1,2034,10.56460561511811
REGION,GHHF00I00X,1,2035,10.74887199212598
REGION,GHHF00I00X,1,2036,10.89219028535433
REGION,GHHF00I00X,1,2037,11.03550857858268
REGION,GHHF00I00X,1,2038,11.17882687181102
REGION,GHHF00I00X,1,2039,11.32214516503937
REGION,GHHF00I00X,1,2040,11.46546345826772
REGION,GHHF00I00X,1,2041,11.48295872217453
REGION,GHHF00I00X,1,2042,11.50045398608134
REGION,GHHF00I00X,1,2043,11.51794924998815
REGION,GHHF00I00X,1,2044,11.53544451389497
REGION,GHHF00I00X,1,2045,11.55293977780178
REGION,GHHF00I00X,1,2046,11.57043504170859
REGION,GHHF00I00X,1,2047,11.5879303056154
REGION,GHHF00I00X,1,2048,11.60542556952222
REGION,GHHF00I00X,1,2049,11.62292083342903
REGION,GHHF00I00X,1,2050,11.64041609733584
REGION,GHHF00I00X,1,2051,11.65791136124266
REGION,GHHF00I00X,1,2052,11.67540662514947
REGION,GHHF00I00X,1,2053,11.69290188905628
REGION,GHHF00I00X,1,2054,11.71039715296309
REGION,GHHF00I00X,1,2055,11.72789241686991
REGION,GHHF00I00X,1,2056,11.74538768077672
REGION,GHHF00I00X,1,2057,11.76288294468353
REGION,GHHF00I00X,1,2058,11.78037820859034
REGION,GHHF00I00X,1,2059,11.79787347249716
REGION,GHHF00I00X,1,2060,11.81536873640397
REGION,GHHF00I00X,1,2061,11.83286400031078
REGION,GHHF00I00X,1,2062,11.85035926421759
REGION,GHHF00I00X,1,2063,11.86785452812441
REGION,GHHF00I00X,1,2064,11.88534979203122
REGION,GHHF00I00X,1,2065,11.90284505593803
REGION,GHHF00I00X,1,2066,11.92034031984484
REGION,GHHF00I00X,1,2067,11.93783558375166
REGION,GHHF00I00X,1,2068,11.95533084765847
REGION,GHHF00I00X,1,2069,11.97282611156528
REGION,GHHF00I00X,1,2070,11.99032137547209
REGION,GHCR00I00X,1,2015,8.33469521163589
REGION,GHCR00I00X,1,2016,6.392220951135807
REGION,GHCR00I00X,1,2017,7.726168328158196
REGION,GHCR00I00X,1,2018,8.394779048864192
REGION,GHCR00I00X,1,2019,9.063389769570191
REGION,GHCR00I00X,1,2020,9.732000490276189
REGION,GHCR00I00X,1,2021,10.40061121098219
REGION,GHCR00I00X,1,2022,11.06922193168819
REGION,GHCR00I00X,1,2023,11.73783265239418
REGION,GHCR00I00X,1,2024,12.40644337310018
REGION,GHCR00I00X,1,2025,13.07505409380618
REGION,GHCR00I00X,1,2026,13.3127823500572
REGION,GHCR00I00X,1,2027,13.55051060630822
REGION,GHCR00I00X,1,2028,13.78823886255924
REGION,GHCR00I00X,1,2029,14.02596711881026
REGION,GHCR00I00X,1,2030,14.26369537506128
REGION,GHCR00I00X,1,2031,14.53113966334368
REGION,GHCR00I00X,1,2032,14.79858395162608
REGION,GHCR00I00X,1,2033,15.06602823990848
REGION,GHCR00I00X,1,2034,15.33347252819088
REGION,GHCR00I00X,1,2035,15.60091681647328
REGION,GHCR00I00X,1,2036,15.80892904069292
REGION,GHCR00I00X,1,2037,16.01694126491257
REGION,GHCR00I00X,1,2038,16.22495348913221
REGION,GHCR00I00X,1,2039,16.43296571335186
REGION,GHCR00I00X,1,2040,16.6409779375715
REGION,GHCR00I00X,1,2041,16.66637057012795
REGION,GHCR00I00X,1,2042,16.69176320268441
REGION,GHCR00I00X,1,2043,16.71715583524086
REGION,GHCR00I00X,1,2044,16.74254846779732
REGION,GHCR00I00X,1,2045,16.76794110035377
REGION,GHCR00I00X,1,2046,16.79333373291023
REGION,GHCR00I00X,1,2047,16.81872636546668
REGION,GHCR00I00X,1,2048,16.84411899802314
REGION,GHCR00I00X,1,2049,16.86951163057959
REGION,GHCR00I00X,1,2050,16.89490426313605
REGION,GHCR00I00X,1,2051,16.92029689569251
REGION,GHCR00I00X,1,2052,16.94568952824896
REGION,GHCR00I00X,1,2053,16.97108216080542
REGION,GHCR00I00X,1,2054,16.99647479336187
REGION,GHCR00I00X,1,2055,17.02186742591833
REGION,GHCR00I00X,1,2056,17.04726005847478
REGION,GHCR00I00X,1,2057,17.07265269103124
REGION,GHCR00I00X,1,2058,17.0980453235877
REGION,GHCR00I00X,1,2059,17.12343795614415
REGION,GHCR00I00X,1,2060,17.14883058870061
REGION,GHCR00I00X,1,2061,17.17422322125706
REGION,GHCR00I00X,1,2062,17.19961585381352
REGION,GHCR00I00X,1,2063,17.22500848636997
REGION,GHCR00I00X,1,2064,17.25040111892643
REGION,GHCR00I00X,1,2065,17.27579375148288
REGION,GHCR00I00X,1,2066,17.30118638403934
REGION,GHCR00I00X,1,2067,17.3265790165958
REGION,GHCR00I00X,1,2068,17.35197164915225
REGION,GHCR00I00X,1,2069,17.37736428170871
REGION,GHCR00I00X,1,2070,17.40275691426516
REGION,GHCR00X00X,1,2015,7.5012256904723
REGION,GHCR00X00X,1,2016,5.752998856022226
REGION,GHCR00X00X,1,2017,6.953551495342377
REGION,GHCR00X00X,1,2018,7.555301143977774
