REGION,FUEL,YEAR,VALUE
REGION,GHCH3X,2030,0.0
REGION,GHCH3X,2031,0.0
REGION,GHCH3X,2032,0.0
REGION,GHCH3X,2033,0.0
REGION,GHCH3X,2034,0.0
REGION,GHCH3X,2035,0.0
REGION,GHCH3X,2036,0.0
REGION,GHCH3X,2037,0.0
REGION,GHCH3X,2038,0.0
REGION,GHCH3X,2039,0.0
REGION,GHCH3X,2040,0.0
REGION,GHCH3X,2041,0.0
REGION,GHCH3X,2042,0.0
REGION,GHCH3X,2043,0.0
REGION,GHCH3X,2044,0.0
REGION,GHCH3X,2045,0.0
REGION,GHCH3X,2046,0.0
REGION,GHCH3X,2047,0.0
REGION,GHCH3X,2048,0.0
REGION,GHCH3X,2049,0.0
REGION,GHCH3X,2050,0.0
REGION,GHCH3X,2051,0.0
REGION,GHCH3X,2052,0.0
REGION,GHCH3X,2053,0.0
REGION,GHCH3X,2054,0.0
REGION,GHCH3X,2055,0.0
REGION,GHCH3X,2056,0.0
REGION,GHCH3X,2057,0.0
REGION,GHCH3X,2058,0.0
REGION,GHCH3X,2059,0.0
REGION,GHCH3X,2060,0.0
REGION,GHCH3X,2061,0.0
REGION,GHCH3X,2062,0.0
REGION,GHCH3X,2063,0.0
REGION,GHCH3X,2064,0.0
REGION,GHCH3X,2065,0.0
REGION,GHCH3X,2066,0.0
REGION,GHCH3X,2067,0.0
REGION,GHCH3X,2068,0.0
REGION,GHCH3X,2069,0.0
REGION,GHCH3X,2070,0.0
REGION,GHGA3X,2015,0.0
REGION,GHGA3X,2016,0.0
REGION,GHGA3X,2017,0.0
REGION,GHGA3X,2018,0.0
REGION,GHGA3X,2019,0.0
REGION,GHGA3X,2020,0.0
REGION,GHGA3X,2021,0.0
REGION,GHGA3X,2022,0.0
REGION,GHGA3X,2023,0.0
REGION,GHGA3X,2024,0.0
REGION,GHGA3X,2025,0.0
REGION,GHGA3X,2026,0.0
REGION,GHGA3X,2027,0.0
REGION,GHGA3X,2028,0.0
REGION,GHGA3X,2029,0.0
REGION,GHGA3X,2030,0.0
REGION,GHGA3X,2031,0.0
REGION,GHGA3X,2032,0.0
REGION,GHGA3X,2033,0.0
REGION,GHGA3X,2034,0.0
REGION,GHGA3X,2035,0.0
REGION,GHGA3X,2036,0.0
REGION,GHGA3X,2037,0.0
REGION,GHGA3X,2038,0.0
REGION,GHGA3X,2039,0.0
REGION,GHGA3X,2040,0.0
REGION,GHGA3X,2041,0.0
REGION,GHGA3X,2042,0.0
REGION,GHGA3X,2043,0.0
REGION,GHGA3X,2044,0.0
REGION,GHGA3X,2045,0.0
REGION,GHGA3X,2046,0.0
REGION,GHGA3X,2047,0.0
REGION,GHGA3X,2048,0.0
REGION,GHGA3X,2049,0.0
REGION,GHGA3X,2050,0.0
REGION,GHGA3X,2051,0.0
REGION,GHGA3X,2052,0.0
REGION,GHGA3X,2053,0.0
REGION,GHGA3X,2054,0.0
REGION,GHGA3X,2055,0.0
REGION,GHGA3X,2056,0.0
REGION,GHGA3X,2057,0.0
REGION,GHGA3X,2058,0.0
REGION,GHGA3X,2059,0.0
REGION,GHGA3X,2060,0.0
REGION,GHGA3X,2061,0.0
REGION,GHGA3X,2062,0.0
REGION,GHGA3X,2063,0.0
REGION,GHGA3X,2064,0.0
REGION,GHGA3X,2065,0.0
REGION,GHGA3X,2066,0.0
REGION,GHGA3X,2067,0.0
REGION,GHGA3X,2068,0.0
REGION,GHGA3X,2069,0.0
REGION,GHGA3X,2070,0.0
REGION,GHCO3X,2015,0.0
REGION,GHCO3X,2016,0.0
REGION,GHCO3X,2017,0.0
REGION,GHCO3X,2018,0.0
REGION,GHCO3X,2019,0.0
REGION,GHCO3X,2020,0.0
REGION,GHCO3X,2021,0.0
REGION,GHCO3X,2022,0.0
REGION,GHCO3X,2023,0.0
REGION,GHCO3X,2024,0.0
REGION,GHCO3X,2025,0.0
REGION,GHCO3X,2026,0.0
REGION,GHCO3X,2027,0.0
REGION,GHCO3X,2028,0.0
REGION,GHCO3X,2029,0.0
REGION,GHCO3X,2030,0.0
REGION,GHCO3X,2031,0.0
REGION,GHCO3X,2032,0.0
REGION,GHCO3X,2033,0.0
REGION,GHCO3X,2034,0.0
REGION,GHCO3X,2035,0.0
REGION,GHCO3X,2036,0.0
REGION,GHCO3X,2037,0.0
REGION,GHCO3X,2038,0.0
REGION,GHCO3X,2039,0.0
REGION,GHCO3X,2040,0.0
REGION,GHCO3X,2041,0.0
REGION,GHCO3X,2042,0.0
REGION,GHCO3X,2043,0.0
REGION,GHCO3X,2044,0.0
REGION,GHCO3X,2045,0.0
REGION,GHCO3X,2046,0.0
REGION,GHCO3X,2047,0.0
REGION,GHCO3X,2048,0.0
REGION,GHCO3X,2049,0.0
REGION,GHCO3X,2050,0.0
REGION,GHCO3X,2051,0.0
REGION,GHCO3X,2052,0.0
REGION,GHCO3X,2053,0.0
REGION,GHCO3X,2054,0.0
REGION,GHCO3X,2055,0.0
REGION,GHCO3X,2056,0.0
REGION,GHCO3X,2057,0.0
REGION,GHCO3X,2058,0.0
REGION,GHCO3X,2059,0.0
REGION,GHCO3X,2060,0.0
REGION,GHCO3X,2061,0.0
REGION,GHCO3X,2062,0.0
REGION,GHCO3X,2063,0.0
REGION,GHCO3X,2064,0.0
REGION,GHCO3X,2065,0.0
REGION,GHCO3X,2066,0.0
REGION,GHCO3X,2067,0.0
REGION,GHCO3X,2068,0.0
REGION,GHCO3X,2069,0.0
REGION,GHCO3X,2070,0.0
REGION,GHBO3X,2015,0.0
REGION,GHBO3X,2016,0.0
REGION,GHBO3X,2017,0.0
REGION,GHBO3X,2018,0.0
REGION,GHBO3X,2019,0.0
REGION,GHBO3X,2020,0.0
REGION,GHBO3X,2021,0.0
REGION,GHBO3X,2022,0.0
REGION,GHBO3X,2023,0.0
REGION,GHBO3X,2024,0.0
REGION,GHBO3X,2025,0.0
REGION,GHBO3X,2026,0.0
REGION,GHBO3X,2027,0.0
REGION,GHBO3X,2028,0.0
REGION,GHBO3X,2029,0.0
REGION,GHBO3X,2030,0.0
REGION,GHBO3X,2031,0.0
REGION,GHBO3X,2032,0.0
REGION,GHBO3X,2033,0.0
REGION,GHBO3X,2034,0.0
REGION,GHBO3X,2035,0.0
REGION,GHBO3X,2036,0.0
REGION,GHBO3X,2037,0.0
REGION,GHBO3X,2038,0.0
REGION,GHBO3X,2039,0.0
REGION,GHBO3X,2040,0.0
REGION,GHBO3X,2041,0.0
REGION,GHBO3X,2042,0.0
REGION,GHBO3X,2043,0.0
REGION,GHBO3X,2044,0.0
REGION,GHBO3X,2045,0.0
REGION,GHBO3X,2046,0.0
REGION,GHBO3X,2047,0.0
REGION,GHBO3X,2048,0.0
REGION,GHBO3X,2049,0.0
REGION,GHBO3X,2050,0.0
REGION,GHBO3X,2051,0.0
REGION,GHBO3X,2052,0.0
REGION,GHBO3X,2053,0.0
REGION,GHBO3X,2054,0.0
REGION,GHBO3X,2055,0.0
REGION,GHBO3X,2056,0.0
REGION,GHBO3X,2057,0.0
REGION,GHBO3X,2058,0.0
REGION,GHBO3X,2059,0.0
REGION,GHBO3X,2060,0.0
REGION,GHBO3X,2061,0.0
REGION,GHBO3X,2062,0.0
REGION,GHBO3X,2063,0.0
REGION,GHBO3X,2064,0.0
REGION,GHBO3X,2065,0.0
REGION,GHBO3X,2066,0.0
REGION,GHBO3X,2067,0.0
REGION,GHBO3X,2068,0.0
REGION,GHBO3X,2069,0.0
REGION,GHBO3X,2070,0.0
REGION,GHCR3X,2015,0.0
REGION,GHCR3X,2016,0.0
REGION,GHCR3X,2017,0.0
REGION,GHCR3X,2018,0.0
REGION,GHCR3X,2019,0.0
REGION,GHCR3X,2020,0.0
REGION,GHCR3X,2021,0.0
REGION,GHCR3X,2022,0.0
REGION,GHCR3X,2023,0.0
REGION,GHCR3X,2024,0.0
REGION,GHCR3X,2025,0.0
REGION,GHCR3X,2026,0.0
REGION,GHCR3X,2027,0.0
REGION,GHCR3X,2028,0.0
REGION,GHCR3X,2029,0.0
REGION,GHCR3X,2030,0.0
REGION,GHCR3X,2031,0.0
REGION,GHCR3X,2032,0.0
REGION,GHCR3X,2033,0.0
REGION,GHCR3X,2034,0.0
REGION,GHCR3X,2035,0.0
REGION,GHCR3X,2036,0.0
REGION,GHCR3X,2037,0.0
REGION,GHCR3X,2038,0.0
REGION,GHCR3X,2039,0.0
REGION,GHCR3X,2040,0.0
REGION,GHCR3X,2041,0.0
REGION,GHCR3X,2042,0.0
REGION,GHCR3X,2043,0.0
REGION,GHCR3X,2044,0.0
REGION,GHCR3X,2045,0.0
REGION,GHCR3X,2046,0.0
REGION,GHCR3X,2047,0.0
REGION,GHCR3X,2048,0.0
REGION,GHCR3X,2049,0.0
REGION,GHCR3X,2050,0.0
REGION,GHCR3X,2051,0.0
REGION,GHCR3X,2052,0.0
REGION,GHCR3X,2053,0.0
REGION,GHCR3X,2054,0.0
REGION,GHCR3X,2055,0.0
REGION,GHCR3X,2056,0.0
REGION,GHCR3X,2057,0.0
REGION,GHCR3X,2058,0.0
REGION,GHCR3X,2059,0.0
REGION,GHCR3X,2060,0.0
REGION,GHCR3X,2061,0.0
REGION,GHCR3X,2062,0.0
REGION,GHCR3X,2063,0.0
REGION,GHCR3X,2064,0.0
REGION,GHCR3X,2065,0.0
REGION,GHCR3X,2066,0.0
REGION,GHCR3X,2067,0.0
REGION,GHCR3X,2068,0.0
REGION,GHCR3X,2069,0.0
REGION,GHCR3X,2070,0.0
